TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
1540,1/1/2014 1:10,1/1/2014 1:36,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,445,E 10 St & Avenue A,40.72740794,-73.98142006,20073,Subscriber,1983,1
1330,1/1/2014 1:10,1/1/2014 1:32,267,Broadway & W 36 St,40.75097711,-73.98765428,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16207,Customer,\N,0
2245,1/1/2014 1:10,1/1/2014 1:48,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16854,Subscriber,1982,1
527,1/1/2014 1:11,1/1/2014 1:19,479,9 Ave & W 45 St,40.76019252,-73.9912551,513,W 56 St & 10 Ave,40.768254,-73.988639,19911,Subscriber,1988,1
289,1/1/2014 1:11,1/1/2014 1:16,293,Lafayette St & E 8 St,40.73028666,-73.9907647,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,17924,Subscriber,1988,1
859,1/1/2014 1:12,1/1/2014 1:26,153,E 40 St & 5 Ave,40.75206231,-73.9816324,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20256,Customer,\N,0
283,1/1/2014 1:12,1/1/2014 1:17,293,Lafayette St & E 8 St,40.73028666,-73.9907647,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,17421,Subscriber,1989,1
69,1/1/2014 1:12,1/1/2014 1:13,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,21096,Subscriber,1982,2
690,1/1/2014 1:12,1/1/2014 1:23,519,Pershing Square N,40.75188406,-73.97770164,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19722,Subscriber,1984,1
686,1/1/2014 1:12,1/1/2014 1:23,519,Pershing Square N,40.75188406,-73.97770164,174,E 25 St & 1 Ave,40.7381765,-73.97738662,20182,Subscriber,1984,2
2109,1/1/2014 1:13,1/1/2014 1:48,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,461,E 20 St & 2 Ave,40.73587678,-73.98205027,15724,Subscriber,1988,2
239,1/1/2014 1:13,1/1/2014 1:17,285,Broadway & E 14 St,40.73454567,-73.99074142,335,Washington Pl & Broadway,40.72903917,-73.99404649,17837,Subscriber,1990,1
985,1/1/2014 1:13,1/1/2014 1:29,268,Howard St & Centre St,40.71910537,-73.99973337,476,E 31 St & 3 Ave,40.74394314,-73.97966069,19418,Subscriber,1986,1
456,1/1/2014 1:13,1/1/2014 1:20,482,W 15 St & 7 Ave,40.73935542,-73.99931783,521,8 Ave & W 31 St,40.75044999,-73.99481051,15757,Subscriber,1957,1
710,1/1/2014 1:13,1/1/2014 1:25,453,W 22 St & 8 Ave,40.74475148,-73.99915362,280,E 10 St & 5 Ave,40.73331967,-73.99510132,19114,Subscriber,1976,2
790,1/1/2014 1:13,1/1/2014 1:26,368,Carmine St & 6 Ave,40.73038599,-74.00214988,150,E 2 St & Avenue C,40.7208736,-73.98085795,17480,Subscriber,1966,1
464,1/1/2014 1:13,1/1/2014 1:21,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,14894,Subscriber,1977,1
1095,1/1/2014 1:13,1/1/2014 1:32,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,72,W 52 St & 11 Ave,40.76727216,-73.99392888,15341,Subscriber,1982,2
373,1/1/2014 1:13,1/1/2014 1:20,479,9 Ave & W 45 St,40.76019252,-73.9912551,513,W 56 St & 10 Ave,40.768254,-73.988639,16717,Customer,\N,0
538,1/1/2014 1:14,1/1/2014 1:23,401,Allen St & Rivington St,40.72019576,-73.98997825,325,E 19 St & 3 Ave,40.73624527,-73.98473765,14650,Subscriber,1979,1
1660,1/1/2014 1:14,1/1/2014 1:42,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17356,Customer,\N,0
132123,1/1/2014 1:14,1/2/2014 13:56,268,Howard St & Centre St,40.71910537,-73.99973337,499,Broadway & W 60 St,40.76915505,-73.98191841,18390,Subscriber,1985,1
874,1/1/2014 1:15,1/1/2014 1:30,346,Bank St & Hudson St,40.73652889,-74.00618026,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,19583,Subscriber,1986,1
749,1/1/2014 1:15,1/1/2014 1:28,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,489,10 Ave & W 28 St,40.75066386,-74.00176802,20216,Subscriber,1966,1
715,1/1/2014 1:15,1/1/2014 1:27,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,489,10 Ave & W 28 St,40.75066386,-74.00176802,14660,Subscriber,1968,1
1818,1/1/2014 1:16,1/1/2014 1:46,441,E 52 St & 2 Ave,40.756014,-73.967416,449,W 52 St & 9 Ave,40.76461837,-73.98789473,16225,Subscriber,1963,1
1010,1/1/2014 1:16,1/1/2014 1:33,267,Broadway & W 36 St,40.75097711,-73.98765428,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20964,Customer,\N,0
331,1/1/2014 1:16,1/1/2014 1:22,297,E 15 St & 3 Ave,40.734232,-73.986923,326,E 11 St & 1 Ave,40.72953837,-73.98426726,19962,Subscriber,1987,1
1052,1/1/2014 1:17,1/1/2014 1:34,524,W 43 St & 6 Ave,40.75527307,-73.98316936,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15922,Subscriber,1975,1
700,1/1/2014 1:17,1/1/2014 1:29,476,E 31 St & 3 Ave,40.74394314,-73.97966069,394,E 9 St & Avenue C,40.72521311,-73.97768752,15366,Subscriber,1987,1
450,1/1/2014 1:18,1/1/2014 1:25,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,15489,Subscriber,1958,1
755,1/1/2014 1:18,1/1/2014 1:31,254,W 11 St & 6 Ave,40.73532427,-73.99800419,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16364,Subscriber,1980,2
308,1/1/2014 1:18,1/1/2014 1:23,229,Great Jones St,40.72743423,-73.99379025,229,Great Jones St,40.72743423,-73.99379025,14796,Subscriber,1976,1
717,1/1/2014 1:18,1/1/2014 1:30,254,W 11 St & 6 Ave,40.73532427,-73.99800419,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16690,Subscriber,1982,1
1200,1/1/2014 1:19,1/1/2014 1:39,311,Norfolk St & Broome St,40.7172274,-73.98802084,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21075,Customer,\N,0
565,1/1/2014 1:20,1/1/2014 1:29,428,E 3 St & 1 Ave,40.72467721,-73.98783413,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,18054,Subscriber,1989,1
1303,1/1/2014 1:21,1/1/2014 1:42,319,Park Pl & Church St,40.71336124,-74.00937622,433,E 13 St & Avenue A,40.72955361,-73.98057249,15628,Subscriber,1973,2
1264,1/1/2014 1:21,1/1/2014 1:42,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17793,Customer,\N,0
142,1/1/2014 1:21,1/1/2014 1:24,350,Clinton St & Grand St,40.71559509,-73.9870295,291,Madison St & Montgomery St,40.713126,-73.984844,15840,Subscriber,1994,1
2669,1/1/2014 1:21,1/1/2014 2:06,251,Mott St & Prince St,40.72317958,-73.99480012,417,Barclay St & Church St,40.71291224,-74.01020234,21309,Subscriber,1960,1
259,1/1/2014 1:21,1/1/2014 1:26,507,E 25 St & 2 Ave,40.73912601,-73.97973776,237,E 11 St & 2 Ave,40.73047309,-73.98672378,14908,Subscriber,1987,1
1444,1/1/2014 1:22,1/1/2014 1:46,441,E 52 St & 2 Ave,40.756014,-73.967416,449,W 52 St & 9 Ave,40.76461837,-73.98789473,21043,Customer,\N,0
407,1/1/2014 1:22,1/1/2014 1:29,462,W 22 St & 10 Ave,40.74691959,-74.00451887,521,8 Ave & W 31 St,40.75044999,-73.99481051,17761,Subscriber,1969,2
264,1/1/2014 1:22,1/1/2014 1:26,150,E 2 St & Avenue C,40.7208736,-73.98085795,445,E 10 St & Avenue A,40.72740794,-73.98142006,14951,Subscriber,1989,1
1831,1/1/2014 1:23,1/1/2014 1:54,464,E 56 St & 3 Ave,40.75934501,-73.96759673,422,W 59 St & 10 Ave,40.770513,-73.988038,20071,Subscriber,1982,1
582,1/1/2014 1:23,1/1/2014 1:33,229,Great Jones St,40.72743423,-73.99379025,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19401,Customer,\N,0
1003,1/1/2014 1:23,1/1/2014 1:40,440,E 45 St & 3 Ave,40.75255434,-73.97282625,529,W 42 St & 8 Ave,40.7575699,-73.99098507,17438,Subscriber,1964,1
795,1/1/2014 1:23,1/1/2014 1:37,146,Hudson St & Reade St,40.71625008,-74.0091059,146,Hudson St & Reade St,40.71625008,-74.0091059,18154,Subscriber,1981,1
303,1/1/2014 1:23,1/1/2014 1:28,524,W 43 St & 6 Ave,40.75527307,-73.98316936,519,Pershing Square N,40.75188406,-73.97770164,16991,Customer,\N,0
312,1/1/2014 1:24,1/1/2014 1:29,524,W 43 St & 6 Ave,40.75527307,-73.98316936,519,Pershing Square N,40.75188406,-73.97770164,15706,Customer,\N,0
363,1/1/2014 1:24,1/1/2014 1:30,521,8 Ave & W 31 St,40.75044999,-73.99481051,334,W 20 St & 7 Ave,40.74238787,-73.99726235,18860,Subscriber,1984,1
547,1/1/2014 1:24,1/1/2014 1:33,229,Great Jones St,40.72743423,-73.99379025,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17685,Subscriber,1976,1
258,1/1/2014 1:24,1/1/2014 1:29,446,W 24 St & 7 Ave,40.74487634,-73.99529885,462,W 22 St & 10 Ave,40.74691959,-74.00451887,18521,Subscriber,1981,1
886,1/1/2014 1:25,1/1/2014 1:39,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,153,E 40 St & 5 Ave,40.75206231,-73.9816324,14920,Subscriber,1963,1
562,1/1/2014 1:25,1/1/2014 1:34,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,143,Clinton St & Joralemon St,40.69239502,-73.99337909,15585,Subscriber,1965,1
83,1/1/2014 1:26,1/1/2014 1:27,195,Liberty St & Broadway,40.70905623,-74.01043382,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,17080,Subscriber,1988,1
350,1/1/2014 1:26,1/1/2014 1:32,403,E 2 St & 2 Ave,40.72502876,-73.99069656,150,E 2 St & Avenue C,40.7208736,-73.98085795,16869,Subscriber,1990,1
911,1/1/2014 1:27,1/1/2014 1:42,260,Broad St & Bridge St,40.70365182,-74.01167797,412,Forsyth St & Canal St,40.7158155,-73.99422366,18495,Subscriber,1979,2
1355,1/1/2014 1:27,1/1/2014 1:50,498,Broadway & W 32 St,40.74854862,-73.98808416,164,E 47 St & 2 Ave,40.75323098,-73.97032517,17797,Customer,\N,0
388,1/1/2014 1:28,1/1/2014 1:34,485,W 37 St & 5 Ave,40.75038009,-73.98338988,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18024,Subscriber,1954,1
499,1/1/2014 1:28,1/1/2014 1:36,358,Christopher St & Greenwich St,40.73291553,-74.00711384,294,Washington Square E,40.73049393,-73.9957214,17676,Subscriber,1964,1
143,1/1/2014 1:28,1/1/2014 1:30,449,W 52 St & 9 Ave,40.76461837,-73.98789473,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20331,Subscriber,1978,1
587,1/1/2014 1:28,1/1/2014 1:38,520,W 52 St & 5 Ave,40.75992262,-73.97648516,350,Clinton St & Grand St,40.71559509,-73.9870295,19409,Subscriber,1968,1
267,1/1/2014 1:28,1/1/2014 1:33,448,W 37 St & 10 Ave,40.75660359,-73.9979009,267,Broadway & W 36 St,40.75097711,-73.98765428,18299,Subscriber,1978,1
83,1/1/2014 1:29,1/1/2014 1:30,319,Park Pl & Church St,40.71336124,-74.00937622,147,Greenwich St & Warren St,40.71542197,-74.01121978,18530,Subscriber,1966,2
1435,1/1/2014 1:29,1/1/2014 1:53,512,W 29 St & 9 Ave,40.7500727,-73.99839279,439,E 4 St & 2 Ave,40.7262807,-73.98978041,16114,Customer,\N,0
624,1/1/2014 1:29,1/1/2014 1:40,404,9 Ave & W 14 St,40.7405826,-74.00550867,229,Great Jones St,40.72743423,-73.99379025,15263,Subscriber,1956,1
160,1/1/2014 1:30,1/1/2014 1:32,290,2 Ave & E 58 St,40.76020258,-73.96478473,441,E 52 St & 2 Ave,40.756014,-73.967416,20606,Subscriber,1974,1
449,1/1/2014 1:30,1/1/2014 1:38,463,9 Ave & W 16 St,40.74206539,-74.00443172,128,MacDougal St & Prince St,40.72710258,-74.00297088,18125,Subscriber,1981,1
904,1/1/2014 1:31,1/1/2014 1:46,276,Duane St & Greenwich St,40.71748752,-74.0104554,307,Canal St & Rutgers St,40.71427487,-73.98990025,17760,Subscriber,1983,1
278,1/1/2014 1:31,1/1/2014 1:35,263,Elizabeth St & Hester St,40.71729,-73.996375,265,Stanton St & Chrystie St,40.72229346,-73.99147535,21122,Subscriber,1986,1
245,1/1/2014 1:31,1/1/2014 1:35,295,Pike St & E Broadway,40.71406667,-73.99293911,401,Allen St & Rivington St,40.72019576,-73.98997825,16120,Subscriber,1997,1
526,1/1/2014 1:32,1/1/2014 1:40,334,W 20 St & 7 Ave,40.74238787,-73.99726235,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18860,Subscriber,1973,1
229,1/1/2014 1:32,1/1/2014 1:36,402,Broadway & E 22 St,40.7403432,-73.98955109,503,E 20 St & Park Ave,40.73827428,-73.98751968,17028,Subscriber,1987,1
956,1/1/2014 1:32,1/1/2014 1:48,79,Franklin St & W Broadway,40.71911552,-74.00666661,3002,South End Ave & Liberty St,40.711512,-74.015756,16352,Customer,\N,0
384,1/1/2014 1:32,1/1/2014 1:39,428,E 3 St & 1 Ave,40.72467721,-73.98783413,266,Avenue D & E 8 St,40.72368361,-73.97574813,16690,Subscriber,1963,1
393,1/1/2014 1:33,1/1/2014 1:39,505,6 Ave & W 33 St,40.74901271,-73.98848395,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17512,Subscriber,1967,1
367,1/1/2014 1:33,1/1/2014 1:39,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21158,Subscriber,1977,1
253,1/1/2014 1:34,1/1/2014 1:38,311,Norfolk St & Broome St,40.7172274,-73.98802084,502,Henry St & Grand St,40.714215,-73.981346,18095,Subscriber,1948,1
527,1/1/2014 1:34,1/1/2014 1:43,499,Broadway & W 60 St,40.76915505,-73.98191841,385,E 55 St & 2 Ave,40.75797322,-73.96603308,15897,Subscriber,1971,1
236,1/1/2014 1:34,1/1/2014 1:38,311,Norfolk St & Broome St,40.7172274,-73.98802084,502,Henry St & Grand St,40.714215,-73.981346,16271,Subscriber,1949,2
706,1/1/2014 1:34,1/1/2014 1:46,335,Washington Pl & Broadway,40.72903917,-73.99404649,355,Bayard St & Baxter St,40.71602118,-73.99974372,17837,Subscriber,1990,1
296,1/1/2014 1:35,1/1/2014 1:40,470,W 20 St & 8 Ave,40.74345335,-74.00004031,489,10 Ave & W 28 St,40.75066386,-74.00176802,20742,Subscriber,1957,1
420,1/1/2014 1:35,1/1/2014 1:42,294,Washington Square E,40.73049393,-73.9957214,312,Allen St & E Houston St,40.722055,-73.989111,14733,Subscriber,1983,1
758,1/1/2014 1:35,1/1/2014 1:48,504,1 Ave & E 15 St,40.73221853,-73.98165557,358,Christopher St & Greenwich St,40.73291553,-74.00711384,14880,Subscriber,1974,1
761,1/1/2014 1:35,1/1/2014 1:48,504,1 Ave & E 15 St,40.73221853,-73.98165557,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20821,Subscriber,1967,1
716,1/1/2014 1:35,1/1/2014 1:47,79,Franklin St & W Broadway,40.71911552,-74.00666661,3002,South End Ave & Liberty St,40.711512,-74.015756,18511,Customer,\N,0
376,1/1/2014 1:36,1/1/2014 1:42,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18342,Subscriber,1969,2
584,1/1/2014 1:36,1/1/2014 1:46,128,MacDougal St & Prince St,40.72710258,-74.00297088,382,University Pl & E 14 St,40.73492695,-73.99200509,20372,Subscriber,1969,2
570,1/1/2014 1:36,1/1/2014 1:45,128,MacDougal St & Prince St,40.72710258,-74.00297088,382,University Pl & E 14 St,40.73492695,-73.99200509,16928,Subscriber,1968,1
2463,1/1/2014 1:36,1/1/2014 2:17,503,E 20 St & Park Ave,40.73827428,-73.98751968,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,17326,Subscriber,1987,1
595,1/1/2014 1:36,1/1/2014 1:46,432,E 7 St & Avenue A,40.72621788,-73.98379855,254,W 11 St & 6 Ave,40.73532427,-73.99800419,18312,Subscriber,1970,1
609,1/1/2014 1:36,1/1/2014 1:47,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17755,Subscriber,1996,1
833,1/1/2014 1:37,1/1/2014 1:51,489,10 Ave & W 28 St,40.75066386,-74.00176802,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,16756,Subscriber,1975,1
727,1/1/2014 1:37,1/1/2014 1:49,486,Broadway & W 29 St,40.7462009,-73.98855723,518,E 39 St & 2 Ave,40.74780373,-73.9734419,16940,Subscriber,1991,1
101,1/1/2014 1:38,1/1/2014 1:40,368,Carmine St & 6 Ave,40.73038599,-74.00214988,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16500,Subscriber,1982,1
413,1/1/2014 1:39,1/1/2014 1:46,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,16962,Subscriber,1963,1
422,1/1/2014 1:39,1/1/2014 1:46,403,E 2 St & 2 Ave,40.72502876,-73.99069656,263,Elizabeth St & Hester St,40.71729,-73.996375,15327,Subscriber,1981,1
388,1/1/2014 1:39,1/1/2014 1:46,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17417,Subscriber,1965,1
338,1/1/2014 1:40,1/1/2014 1:46,442,W 27 St & 7 Ave,40.746647,-73.993915,402,Broadway & E 22 St,40.7403432,-73.98955109,16533,Subscriber,1975,1
279,1/1/2014 1:40,1/1/2014 1:45,442,W 27 St & 7 Ave,40.746647,-73.993915,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19545,Subscriber,1960,1
809,1/1/2014 1:41,1/1/2014 1:54,168,W 18 St & 6 Ave,40.73971301,-73.99456405,488,W 39 St & 9 Ave,40.75645824,-73.99372222,20611,Subscriber,1964,1
295,1/1/2014 1:41,1/1/2014 1:46,433,E 13 St & Avenue A,40.72955361,-73.98057249,339,Avenue D & E 12 St,40.72580614,-73.97422494,18058,Subscriber,1987,1
368,1/1/2014 1:41,1/1/2014 1:47,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,334,W 20 St & 7 Ave,40.74238787,-73.99726235,20212,Subscriber,1951,1
630,1/1/2014 1:41,1/1/2014 1:51,146,Hudson St & Reade St,40.71625008,-74.0091059,2009,Catherine St & Monroe St,40.71117444,-73.99682619,18154,Subscriber,1981,1
270,1/1/2014 1:41,1/1/2014 1:45,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,483,E 12 St & 3 Ave,40.73223272,-73.98889957,17571,Subscriber,1980,1
100,1/1/2014 1:41,1/1/2014 1:43,509,9 Ave & W 22 St,40.7454973,-74.00197139,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16618,Subscriber,1968,1
331,1/1/2014 1:41,1/1/2014 1:47,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19844,Subscriber,1960,1
293,1/1/2014 1:41,1/1/2014 1:46,489,10 Ave & W 28 St,40.75066386,-74.00176802,442,W 27 St & 7 Ave,40.746647,-73.993915,20742,Subscriber,1967,1
357,1/1/2014 1:41,1/1/2014 1:47,379,W 31 St & 7 Ave,40.749156,-73.9916,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,20197,Subscriber,1981,1
395,1/1/2014 1:41,1/1/2014 1:48,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,15702,Customer,\N,0
1191,1/1/2014 1:41,1/1/2014 2:01,528,2 Ave & E 31 St,40.74290902,-73.97706058,529,W 42 St & 8 Ave,40.7575699,-73.99098507,20145,Subscriber,1980,1
1101,1/1/2014 1:42,1/1/2014 2:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15972,Subscriber,1991,1
1540,1/1/2014 1:42,1/1/2014 2:08,388,W 26 St & 10 Ave,40.74971775,-74.00295035,499,Broadway & W 60 St,40.76915505,-73.98191841,18661,Subscriber,1957,1
2024,1/1/2014 1:42,1/1/2014 2:16,485,W 37 St & 5 Ave,40.75038009,-73.98338988,251,Mott St & Prince St,40.72317958,-73.99480012,16202,Customer,\N,0
895,1/1/2014 1:42,1/1/2014 1:57,498,Broadway & W 32 St,40.74854862,-73.98808416,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,18829,Subscriber,1972,1
397,1/1/2014 1:42,1/1/2014 1:49,483,E 12 St & 3 Ave,40.73223272,-73.98889957,511,E 14 St & Avenue B,40.72938685,-73.97772429,17818,Subscriber,1976,1
1148,1/1/2014 1:43,1/1/2014 2:02,453,W 22 St & 8 Ave,40.74475148,-73.99915362,137,E 56 St & Madison Ave,40.761628,-73.972924,15411,Subscriber,1968,1
536,1/1/2014 1:43,1/1/2014 1:52,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,282,Kent Ave & S 11 St,40.70827295,-73.96834101,17725,Subscriber,1962,2
238,1/1/2014 1:43,1/1/2014 1:47,312,Allen St & E Houston St,40.722055,-73.989111,531,Forsyth St & Broome St,40.71893904,-73.99266288,15258,Subscriber,1988,1
752,1/1/2014 1:43,1/1/2014 1:56,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17418,Subscriber,1988,1
381,1/1/2014 1:43,1/1/2014 1:50,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,411,E 6 St & Avenue D,40.72228087,-73.97668709,17271,Subscriber,1982,1
265,1/1/2014 1:44,1/1/2014 1:48,358,Christopher St & Greenwich St,40.73291553,-74.00711384,405,Washington St & Gansevoort St,40.739323,-74.008119,15922,Subscriber,1982,1
480,1/1/2014 1:44,1/1/2014 1:52,212,W 16 St & The High Line,40.74334935,-74.00681753,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20542,Subscriber,1984,2
1000,1/1/2014 1:44,1/1/2014 2:01,326,E 11 St & 1 Ave,40.72953837,-73.98426726,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20206,Subscriber,1988,1
2456,1/1/2014 1:44,1/1/2014 2:25,524,W 43 St & 6 Ave,40.75527307,-73.98316936,153,E 40 St & 5 Ave,40.75206231,-73.9816324,17793,Customer,\N,0
2388,1/1/2014 1:45,1/1/2014 2:25,524,W 43 St & 6 Ave,40.75527307,-73.98316936,153,E 40 St & 5 Ave,40.75206231,-73.9816324,17356,Customer,\N,0
353,1/1/2014 1:45,1/1/2014 1:51,464,E 56 St & 3 Ave,40.75934501,-73.96759673,516,E 47 St & 1 Ave,40.75206862,-73.96784384,17597,Subscriber,1983,1
902,1/1/2014 1:46,1/1/2014 2:01,128,MacDougal St & Prince St,40.72710258,-74.00297088,433,E 13 St & Avenue A,40.72955361,-73.98057249,20536,Subscriber,1985,1
960,1/1/2014 1:46,1/1/2014 2:02,470,W 20 St & 8 Ave,40.74345335,-74.00004031,432,E 7 St & Avenue A,40.72621788,-73.98379855,19891,Subscriber,1964,1
795,1/1/2014 1:46,1/1/2014 1:59,497,E 17 St & Broadway,40.73704984,-73.99009296,352,W 56 St & 6 Ave,40.76340613,-73.97722479,21040,Subscriber,1973,1
1138,1/1/2014 1:46,1/1/2014 2:05,212,W 16 St & The High Line,40.74334935,-74.00681753,503,E 20 St & Park Ave,40.73827428,-73.98751968,19224,Subscriber,1991,2
601,1/1/2014 1:46,1/1/2014 1:56,375,Mercer St & Bleecker St,40.72679454,-73.99695094,350,Clinton St & Grand St,40.71559509,-73.9870295,16346,Subscriber,1996,1
970,1/1/2014 1:48,1/1/2014 2:04,467,Dean St & 4 Ave,40.68312489,-73.97895137,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,19029,Subscriber,1977,1
273,1/1/2014 1:48,1/1/2014 1:53,297,E 15 St & 3 Ave,40.734232,-73.986923,280,E 10 St & 5 Ave,40.73331967,-73.99510132,16624,Subscriber,1956,1
273,1/1/2014 1:49,1/1/2014 1:53,505,6 Ave & W 33 St,40.74901271,-73.98848395,472,E 32 St & Park Ave,40.7457121,-73.98194829,18240,Subscriber,1989,1
739,1/1/2014 1:49,1/1/2014 2:01,428,E 3 St & 1 Ave,40.72467721,-73.98783413,461,E 20 St & 2 Ave,40.73587678,-73.98205027,19392,Subscriber,1975,1
735,1/1/2014 1:49,1/1/2014 2:01,428,E 3 St & 1 Ave,40.72467721,-73.98783413,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16364,Subscriber,1969,2
376,1/1/2014 1:49,1/1/2014 1:55,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18134,Subscriber,1985,1
417,1/1/2014 1:50,1/1/2014 1:57,495,W 47 St & 10 Ave,40.76269882,-73.99301222,524,W 43 St & 6 Ave,40.75527307,-73.98316936,20870,Subscriber,1969,2
469,1/1/2014 1:50,1/1/2014 1:58,342,Columbia St & Rivington St,40.71739973,-73.98016555,511,E 14 St & Avenue B,40.72938685,-73.97772429,20662,Subscriber,1962,1
197,1/1/2014 1:50,1/1/2014 1:54,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,15343,Subscriber,1974,1
329,1/1/2014 1:50,1/1/2014 1:56,403,E 2 St & 2 Ave,40.72502876,-73.99069656,393,E 5 St & Avenue C,40.72299208,-73.97995466,21183,Subscriber,1984,1
276,1/1/2014 1:51,1/1/2014 1:55,388,W 26 St & 10 Ave,40.74971775,-74.00295035,521,8 Ave & W 31 St,40.75044999,-73.99481051,15404,Subscriber,1956,1
311,1/1/2014 1:51,1/1/2014 1:56,410,Suffolk St & Stanton St,40.72066442,-73.98517977,473,Rivington St & Chrystie St,40.72110063,-73.9919254,16517,Subscriber,1978,1
882,1/1/2014 1:51,1/1/2014 2:06,458,11 Ave & W 27 St,40.751396,-74.005226,404,9 Ave & W 14 St,40.7405826,-74.00550867,21062,Subscriber,1982,1
